Timestamp,SensorID,TrackID,Longitude,Latitude,GasCategory,GasLevel,CO_ppm,CO2_ppm,NO2_ugm3,O3_ugm3,VOC_ppb,CH4_ppm
1785806100000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,426,16,31,93,1.9
1785806160000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,424,17,33,93,1.9
1785806220000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,421,17,32,88,1.9
1785806280000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,417,18,32,92,1.9
1785806340000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,416,18,33,88,1.9
1785806400000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,420,17,34,91,1.9
1785806460000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,418,17,33,87,1.9
1785806520000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,415,17,32,88,1.9
1785806580000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.5,419,16,32,93,2
1785806640000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.5,415,17,31,94,1.9
1785806700000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.5,414,16,32,90,1.9
1785806760000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,412,16,32,95,1.9
1785806820000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,413,15,32,91,1.9
1785806880000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.5,413,15,32,88,1.9
1785806940000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.5,414,15,31,96,1.9
1785807000000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,414,15,32,101,1.9
1785807060000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,417,15,31,96,1.9
1785807120000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,416,16,31,96,1.9
1785807180000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.5,420,15,31,98,2
1785807240000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,420,15,31,96,2
1785807300000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,422,15,31,98,2
1785807360000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,422,14,32,97,1.9
1785807420000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,420,15,33,101,1.9
1785807480000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,423,15,33,102,1.9
1785807540000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,421,16,34,96,1.9
1785807600000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,423,16,33,93,1.9
1785807660000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,422,16,34,98,1.9
1785807720000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,419,17,35,96,1.9
1785807780000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,417,17,35,94,1.9
1785807840000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,418,17,35,93,1.9
1785807900000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,418,17,36,91,1.9
1785807960000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,422,18,36,96,1.9
1785808020000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,425,18,35,97,1.9
1785808080000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,424,18,34,103,1.9
1785808140000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,423,18,33,103,1.9
1785808200000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,422,17,34,103,1.9
1785808260000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,419,17,34,101,1.9
1785808320000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,418,17,33,105,1.9
1785808380000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,418,17,33,103,1.9
1785808440000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,416,16,32,101,1.9
1785808500000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,417,17,32,104,1.9
1785808560000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,418,16,32,105,1.9
1785808620000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,417,17,32,105,1.9
1785808680000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,419,17,31,101,1.9
1785808740000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,416,16,33,98,1.9
1785808800000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,413,16,33,95,1.9
1785808860000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,411,16,33,90,1.9
1785808920000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,408,16,32,88,1.9
1785808980000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,412,16,32,86,1.9
1785809040000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,412,17,33,84,1.9
1785809100000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,416,17,33,83,1.9
1785809160000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,418,17,34,89,1.9
1785809220000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,419,17,33,87,1.9
1785809280000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,417,16,33,87,1.9
1785809340000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,416,16,33,91,1.9
1785809400000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,420,16,32,92,2
1785809460000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,421,15,32,98,1.9
1785809520000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,422,16,33,102,2
1785809580000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,422,17,34,106,2
1785809640000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,424,17,34,100,2
1785809700000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.2,423,17,34,96,2
1785809760000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.2,420,18,34,100,2
1785809820000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.2,418,19,35,102,2
1785809880000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,419,18,35,97,2
1785809940000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,420,17,35,98,2
1785810000000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,421,18,35,97,2
1785810060000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,420,18,34,101,1.9
1785810120000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,418,18,34,102,2
1785810180000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,422,17,34,103,2
1785810240000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,425,18,34,108,2
1785810300000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,421,17,34,108,1.9
1785810360000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,421,17,35,111,1.9
1785810420000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,420,17,34,112,1.9
1785810480000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,421,16,33,104,1.9
1785810540000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,422,15,34,106,1.9
1785810600000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,423,16,34,102,1.9
1785810660000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.5,421,17,34,98,1.9
1785810720000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,424,17,35,102,1.9
1785810780000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,423,17,35,100,1.9
1785810840000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,423,16,35,102,1.9
1785810900000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,420,16,35,107,1.9
1785810960000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,420,16,35,101,1.9
1785811020000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,416,17,34,102,1.9
1785811080000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,419,16,33,103,1.9
1785811140000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,422,17,34,102,1.9
1785811200000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,426,16,34,103,1.9
1785811260000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,422,16,34,106,1.9
1785811320000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,422,16,34,105,1.9
1785811380000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,421,17,33,103,2
1785811440000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,418,16,33,103,2
1785811500000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.2,415,17,34,103,2
1785811560000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,418,16,35,100,2
1785811620000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,422,16,34,100,2
1785811680000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,420,17,34,99,2
1785811740000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,417,16,34,94,1.9
1785811800000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,415,17,33,96,1.9
1785811860000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,415,17,35,95,1.9
1785811920000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,419,17,33,100,1.9
1785811980000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,420,18,34,103,1.9
1785812040000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,424,18,35,104,1.9
1785812100000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,425,18,34,106,1.9
1785812160000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,422,19,34,108,1.9
1785812220000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,419,19,35,101,1.9
1785812280000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,417,19,34,99,1.9
1785812340000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,420,19,34,94,1.9
1785812400000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,422,19,34,97,1.9
1785812460000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,423,19,33,101,2
1785812520000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,424,19,33,104,1.9
1785812580000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,420,19,34,102,1.9
1785812640000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,424,19,34,98,2
1785812700000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,423,18,33,96,2
1785812760000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,419,18,32,96,2
1785812820000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,419,18,33,98,1.9
1785812880000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,423,17,34,102,1.9
1785812940000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,423,16,35,103,1.9
1785813000000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,423,16,35,108,1.9
1785813060000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,426,17,36,102,1.9
1785813120000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,429,17,36,104,1.9
1785813180000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,429,18,35,105,1.9
1785813240000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,430,18,35,103,1.9
1785813300000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.5,429,18,34,99,1.9
1785813360000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.5,425,18,34,102,2
1785813420000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.5,423,18,35,104,1.9
1785813480000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,426,17,35,109,1.9
1785813540000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,422,17,34,101,1.9
1785813600000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,425,18,34,106,1.9
1785813660000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.5,428,17,34,101,1.9
1785813720000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,429,17,33,101,1.9
1785813780000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,429,17,32,102,1.9
1785813840000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,430,17,33,96,1.9
1785813900000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,428,17,34,101,1.9
1785813960000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,429,17,34,105,1.9
1785814020000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,424,17,35,106,1.9
1785814080000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,425,16,36,108,1.9
1785814140000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,421,16,35,100,1.9
1785814200000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,422,16,34,96,1.9
1785814260000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,424,16,34,96,1.9
1785814320000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,423,16,33,93,1.9
1785814380000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,422,17,32,97,1.9
1785814440000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,423,17,32,102,1.9
1785814500000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,423,16,33,106,1.9
1785814560000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,419,16,35,102,1.9
1785814620000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,421,17,35,103,1.9
1785814680000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,424,17,35,97,1.9
1785814740000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,421,17,34,103,1.9
1785814800000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,418,17,34,105,1.9
1785814860000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,420,18,33,105,1.9
1785814920000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,418,17,33,109,1.9
1785814980000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,419,17,33,104,1.9
1785815040000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,416,16,34,103,1.9
1785815100000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,419,16,34,104,1.9
1785815160000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,419,17,34,107,1.9
1785815220000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,421,16,35,104,1.9
1785815280000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,422,17,35,101,1.9
1785815340000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,420,17,35,95,1.9
1785815400000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,422,16,34,101,1.9
1785815460000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,425,16,33,95,1.9
1785815520000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,428,17,34,97,1.9
1785815580000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,429,17,35,96,1.9
1785815640000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,431,18,35,100,2
1785815700000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,428,18,36,99,1.9
1785815760000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,427,17,35,100,1.9
1785815820000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,426,17,35,105,1.9
1785815880000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,428,16,36,100,1.9
1785815940000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,425,16,37,96,2
1785816000000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,425,16,36,90,1.9
1785816060000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,424,16,35,94,1.9
1785816120000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,424,17,35,98,2
1785816180000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,420,16,36,92,1.9
1785816240000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,418,17,36,98,1.9
1785816300000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,420,16,36,100,1.9
1785816360000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,417,16,35,98,1.9
1785816420000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,420,16,35,96,1.9
1785816480000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,423,17,36,99,1.9
1785816540000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,421,16,36,97,2
1785816600000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,422,17,35,96,1.9
1785816660000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,423,17,34,101,1.9
1785816720000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,422,17,34,102,2
1785816780000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,425,16,35,96,1.9
1785816840000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,427,16,36,94,1.9
1785816900000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,429,16,36,98,2
1785816960000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,432,17,36,92,1.9
1785817020000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,428,17,36,88,1.9
1785817080000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,424,17,35,91,1.9
1785817140000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,425,16,36,97,2
1785817200000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,423,17,35,96,2
1785817260000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,426,17,36,98,2
1785817320000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,422,17,37,103,1.9
1785817380000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,421,16,37,101,1.9
1785817440000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.4,419,16,35,98,1.9
1785817500000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,419,17,36,92,1.9
1785817560000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,418,16,35,97,1.9
1785817620000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,418,16,36,103,1.9
1785817680000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,420,16,35,106,1.9
1785817740000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,422,16,34,108,1.9
1785817800000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,418,16,35,103,1.9
1785817860000,GAS-01,28dc49c7-651a-4c08-b646-470d8c332f4d,958827.9,6010509.04,Normal,0,0.3,420,15,35,99,1.9
